wavelength,absorption
3800.6,0.0
3801.5,0.0
3802.4,0.0
3803.3,0.0
3804.2,0.0
3805.1,0.0
3806.0,0.0
3806.9,0.0
3807.8,0.0
3808.7,0.0
3809.6,0.0
3810.5,0.0
3811.4,0.0
3812.3,0.0
3813.2,0.0
3814.1,0.0
3815.0,0.0
3815.9,0.0
3816.8,0.0
3817.7,0.0
3818.6,0.0
3819.5,0.0
3820.4,0.04570842715280943
3821.3,0.0
3822.2,0.0
3823.1,0.0
3824.0,0.0
3824.9,0.09463444498956264
3825.8,0.14969622606899025
3826.7,0.05631764705786424
3827.6,0.0
3828.5,0.0
3829.4,0.0
3830.3,0.0
3831.2,0.0
3832.1,0.0
3833.0,0.07869659429506659
3833.9,0.08809276073145988
3834.8,0.0
3835.7,0.0
3836.6,0.0
3837.5,0.0
3838.4,0.021011541529863176
3839.3,0.11384957973948817
3840.2,0.15426613548833779
3841.1,0.04990007218123316
3842.0,0.0
3842.9,0.0
3843.8,0.0
3844.7,0.0
3845.6,0.0
3846.5,0.0
3847.4,0.0
3848.3,0.0
3849.2,0.032596423635988026
3850.1,0.09740366932864386
3851.0,0.0
3851.9,0.0
3852.8,0.0
3853.7,0.0
3854.6,0.0
3855.5,0.006301497030653969
3856.4,0.0598864840887654
3857.3,0.11283891095895571
3858.2,0.20831375406020813
3859.1,0.31458119446332256
3860.0,0.33834289781492577
3860.9,0.24944041156028873
3861.8,0.0911786329402523
3862.7,0.0
3863.6,0.0
3864.5,0.03999562586990757
3865.4,0.1002586266848301
3866.3,0.1453164148946836
3867.2,0.1778062408532053
3868.1,0.22726190927048406
3869.0,0.3006846785108044
3869.9,0.36929599337969365
3870.8,0.3831037430927674
3871.7,0.3363389070529915
3872.6,0.2353662241828528
3873.5,0.07605836050758175
3874.4,0.0
3875.3,0.0
3876.2,0.0
3877.1,0.0
3878.0,0.11740726276464242
3878.9,0.1436172564276018
3879.8,0.13980539704397876
3880.7,0.24911866604345057
3881.6,0.34508066617743205
3882.5,0.1349523046667359
3883.4,0.0
3884.3,0.0
3885.2,0.0
3886.1,0.0
3887.0,0.0
3887.9,0.0
3888.8,0.0
3889.7,0.0
3890.6,0.0
3891.5,0.0
3892.4,0.0
3893.3,0.0
3894.2,0.0
3895.1,0.0
3896.0,0.0
3896.9,0.0
3897.8,0.0
3898.7,0.0
3899.6,0.0
3900.5,0.0
3901.4,0.0
3902.3,0.0
3903.2,0.0
3904.1,0.0
3905.0,0.0
3905.9,0.0
3906.8,0.0
3907.7,0.0
3908.6,0.0
3909.5,0.0
3910.4,0.0
3911.3,0.0
3912.2,0.0
3913.1,0.0
3914.0,0.0
3914.9,0.0
3915.8,0.0
3916.7,0.0
3917.6,0.0
3918.5,0.0
3919.4,0.0
3920.3,0.0
3921.2,0.025467510458671128
3922.1,0.009577020766185163
3923.0,0.0
3923.9,0.0
3924.8,0.0
3925.7,0.004280292535931096
3926.6,0.1241815956541591
3927.5,0.25709543786314937
3928.4,0.39681694328480055
3929.3,0.510892968557235
3930.2,0.6009141588776055
3931.1,0.6762051976624571
3932.0,0.7439980141411998
3932.9,0.8005928748242371
3933.8,0.8312910629871842
3934.7,0.8056756602246531
3935.6,0.7314451535098856
3936.5,0.6425576183640012
3937.4,0.5498417831779738
3938.3,0.4392628564958523
3939.2,0.3186524536690677
3940.1,0.24299337747350613
3941.0,0.22846469091931032
3941.9,0.22476732098908592
3942.8,0.23233913517859084
3943.7,0.25991877796395446
3944.6,0.20797850736564283
3945.5,0.03222472330928905
3946.4,0.0
3947.3,0.0
3948.2,0.0
3949.1,0.0
3950.0,0.0
3950.9,0.0
3951.8,0.0
3952.7,0.0
3953.6,0.0
3954.5,0.0
3955.4,0.0
3956.3,0.0
3957.2,0.0
3958.1,0.0
3959.0,0.0
3959.9,0.0
3960.8,0.0645979270249526
3961.7,0.2877319730409148
3962.6,0.39242931492619515
3963.5,0.42159647547774837
3964.4,0.47111618755945495
3965.3,0.5564982850185691
3966.2,0.6610502832602466
3967.1,0.7591281817803613
3968.0,0.8263937806932683
3968.9,0.8416376804568608
3969.8,0.7986686375203905
